sessionId,sampleUnixMs,elapsedMs,frame,leftValid,leftConfidence,leftOriginX,leftOriginY,leftOriginZ,leftForwardX,leftForwardY,leftForwardZ,rightValid,rightConfidence,rightOriginX,rightOriginY,rightOriginZ,rightForwardX,rightForwardY,rightForwardZ,centerEyeX,centerEyeY,centerEyeZ,centerForwardX,centerForwardY,centerForwardZ
"meditation_experiment_20260516_002946_263",1778884354227,167964,6410,1,0.996094,41.21042,20.84994,39.7089,0.92636,0.351068,0.136413,1,0.996094,41.21482,20.84607,39.64183,0.91672,0.351852,0.189276,41.21262,20.848,39.67537,0.966726,0.251092,0.048919
"meditation_experiment_20260516_002946_263",1778884354338,168075,6414,1,0.996094,41.19537,20.85924,39.70573,0.928433,0.301787,0.216648,1,0.996094,41.2017,20.85422,39.6389,0.914528,0.302935,0.268085,41.19854,20.85673,39.67232,0.936144,0.345984,0.062684
"meditation_experiment_20260516_002946_263",1778884354449,168186,6418,1,0.996094,41.19006,20.85998,39.70311,0.954028,0.217689,0.206018,1,0.996094,41.1962,20.85477,39.63628,0.940836,0.219975,0.257758,41.19313,20.85737,39.66969,0.930753,0.361111,0.057439
"meditation_experiment_20260516_002946_263",1778884354561,168298,6422,1,0.996094,41.18918,20.85939,39.69838,0.97501,0.172543,0.139944,1,0.996094,41.19276,20.85342,39.63142,0.965336,0.176121,0.192636,41.19097,20.8564,39.6649,0.942891,0.332456,0.020719
"meditation_experiment_20260516_002946_263",1778884354672,168409,6426,1,0.996094,41.19212,20.85742,39.68647,0.950633,0.265978,-0.15985,1,0.996094,41.1853,20.85207,39.61971,0.956842,0.270489,-0.106255,41.18871,20.85475,39.65309,0.944569,0.30523,-0.120933
"meditation_experiment_20260516_002946_263",1778884354784,168521,6430,1,0.996094,41.1938,20.85563,39.67746,0.826699,0.329773,-0.455871,1,0.996094,41.17849,20.85152,39.61203,0.848494,0.336863,-0.408144,41.18615,20.85357,39.64475,0.925042,0.298316,-0.23517
"meditation_experiment_20260516_002946_263",1778884354895,168632,6434,1,0.996094,41.19394,20.85526,39.67554,0.887733,0.281378,-0.364359,1,0.996094,41.17709,20.85112,39.61049,0.905446,0.286029,-0.313616,41.18552,20.85319,39.64301,0.921247,0.291874,-0.257126
"meditation_experiment_20260516_002946_263",1778884355007,168744,6438,1,0.996094,41.19395,20.85473,39.67595,0.910388,0.277333,-0.307052,1,0.996094,41.17737,20.84989,39.61088,0.924994,0.281614,-0.255107,41.18566,20.85231,39.64341,0.923101,0.286417,-0.256611
"meditation_experiment_20260516_002946_263",1778884355119,168856,6442,1,0.996094,41.19381,20.85443,39.67644,0.911836,0.27675,-0.303259,1,0.996094,41.17722,20.84927,39.6114,0.926176,0.281199,-0.251247,41.18552,20.85185,39.64392,0.923331,0.284355,-0.258077
"meditation_experiment_20260516_002946_263",1778884355230,168967,6446,1,0.996094,41.19339,20.85437,39.67649,0.931737,0.283502,-0.226922,1,0.996094,41.17637,20.84916,39.61158,0.942097,0.286673,-0.173989,41.18488,20.85177,39.64404,0.92187,0.28326,-0.264423
"meditation_experiment_20260516_002946_263",1778884355341,169078,6450,1,0.996094,41.19338,20.85371,39.67645,0.937763,0.272289,-0.215545,1,0.996094,41.17612,20.84837,39.6116,0.947495,0.275374,-0.162551,41.18475,20.85104,39.64403,0.923528,0.274062,-0.268302
"meditation_experiment_20260516_002946_263",1778884355452,169189,6454,1,0.996094,41.1934,20.85285,39.67698,0.941215,0.264345,-0.210324,1,0.996094,41.17645,20.84748,39.61206,0.95064,0.26748,-0.157282,41.18493,20.85017,39.64452,0.927989,0.262953,-0.263995
"meditation_experiment_20260516_002946_263",1778884355564,169301,6458,1,0.996094,41.19363,20.85198,39.6777,0.941746,0.266696,-0.204911,1,0.996094,41.17721,20.84668,39.61263,0.950874,0.269804,-0.151804,41.18542,20.84933,39.64516,0.93265,0.254141,-0.256077
"meditation_experiment_20260516_002946_263",1778884355675,169412,6462,1,0.996094,41.19364,20.85164,39.67769,0.939629,0.276648,-0.201403,1,0.996094,41.17749,20.84641,39.61255,0.948581,0.279667,-0.148259,41.18557,20.84902,39.64512,0.93491,0.250007,-0.251873
"meditation_experiment_20260516_002946_263",1778884355786,169523,6466,1,0.996094,41.19352,20.85174,39.67757,0.953324,0.287457,-0.092427,1,0.996094,41.17755,20.84653,39.61238,0.956594,0.288758,-0.039332,41.18554,20.84913,39.64497,0.935313,0.251092,-0.249285
"meditation_experiment_20260516_002946_263",1778884355898,169635,6470,1,0.996094,41.19319,20.85175,39.67739,0.95418,0.287626,-0.082537,1,0.996094,41.17732,20.84656,39.61218,0.95694,0.288785,-0.029495,41.18525,20.84916,39.64479,0.935801,0.250872,-0.247668
"meditation_experiment_20260516_002946_263",1778884356009,169746,6474,1,0.996094,41.19295,20.85158,39.67735,0.954117,0.290033,-0.074443,1,0.996094,41.17726,20.8465,39.61209,0.956485,0.290995,-0.021431,41.1851,20.84904,39.64472,0.937031,0.249263,-0.244624
"meditation_experiment_20260516_002946_263",1778884356120,169857,6478,1,0.996094,41.19265,20.85148,39.67739,0.952953,0.292463,-0.079661,1,0.996094,41.17712,20.84642,39.61208,0.955587,0.29351,-0.026582,41.18489,20.84895,39.64474,0.938468,0.246214,-0.242192
"meditation_experiment_20260516_002946_263",1778884356232,169969,6482,1,0.996094,41.19225,20.85106,39.67773,0.95403,0.289421,-0.077862,1,0.996094,41.17697,20.84618,39.61235,0.956586,0.290397,-0.024751,41.18461,20.84862,39.64505,0.940511,0.242629,-0.237847
"meditation_experiment_20260516_002946_263",1778884356343,170080,6486,1,0.996094,41.19189,20.85104,39.67786,0.956107,0.282545,-0.07764,1,0.996094,41.17666,20.84622,39.61246,0.958644,0.28355,-0.024521,41.18428,20.84863,39.64516,0.94103,0.241452,-0.236989
"meditation_experiment_20260516_002946_263",1778884356455,170192,6490,1,0.996094,41.19165,20.85104,39.67808,0.956217,0.273664,-0.103715,1,0.996094,41.17642,20.84623,39.61269,0.960083,0.275131,-0.050439,41.18403,20.84864,39.64539,0.941046,0.241401,-0.23698
"meditation_experiment_20260516_002946_263",1778884356566,170303,6494,1,0.996094,41.19161,20.85102,39.6784,0.958529,0.269791,-0.091844,1,0.996094,41.17635,20.84623,39.61301,0.961775,0.271102,-0.038633,41.18398,20.84862,39.64571,0.940809,0.242045,-0.237263
"meditation_experiment_20260516_002946_263",1778884356678,170415,6498,1,0.996094,41.19161,20.85114,39.67894,0.974461,0.219197,-0.048772,1,0.996094,41.17635,20.84649,39.61354,0.975405,0.220382,0.004093,41.18398,20.84881,39.64624,0.940733,0.242833,-0.236755
"meditation_experiment_20260516_002946_263",1778884356789,170526,6502,1,0.996094,41.19159,20.85135,39.67963,0.973427,0.223434,-0.050168,1,0.996094,41.17652,20.84685,39.61418,0.974469,0.224508,0.002752,41.18405,20.8491,39.6469,0.941136,0.244506,-0.233408
"meditation_experiment_20260516_002946_263",1778884356900,170637,6506,1,0.996094,41.19131,20.85122,39.67979,0.973559,0.221333,-0.056521,1,0.996094,41.17629,20.84683,39.61432,0.974943,0.222428,-0.003526,41.1838,20.84902,39.64705,0.94187,0.242709,-0.232321
"meditation_experiment_20260516_002946_263",1778884357012,170749,6510,1,0.996094,41.19086,20.85117,39.67984,0.973261,0.225341,-0.044547,1,0.996094,41.17596,20.84681,39.61434,0.974034,0.22625,0.008348,41.18341,20.84899,39.64709,0.942528,0.241784,-0.230612
"meditation_experiment_20260516_002946_263",1778884357123,170860,6514,1,0.996094,41.18893,20.85047,39.68774,0.982456,0.186429,-0.00491,1,0.996094,41.17689,20.84733,39.62159,0.981207,0.186875,0.048064,41.18291,20.8489,39.65466,0.96045,0.208373,-0.184707
"meditation_experiment_20260516_002946_263",1778884357234,170971,6518,1,0.996094,41.18373,20.84402,39.69959,0.998712,-0.050732,-0.000904,1,0.996094,41.17783,20.84283,39.63254,0.997376,-0.049473,0.052867,41.18079,20.84343,39.66607,0.991717,0.092657,-0.08895
"meditation_experiment_20260516_002946_263",1778884357345,171082,6522,1,0.996094,41.17582,20.8406,39.70808,0.918432,-0.38855,0.074237,1,0.996094,41.17453,20.84064,39.64078,0.913577,-0.386088,0.127725,41.17517,20.84062,39.67443,0.998647,0.048363,-0.019097
"meditation_experiment_20260516_002946_263",1778884357456,171193,6526,1,0.996094,41.16404,20.83702,39.71342,0.893073,-0.442487,0.081392,1,0.996094,41.16502,20.83726,39.64611,0.887614,-0.440371,0.134965,41.16454,20.83714,39.67976,0.99984,-0.01046,0.01454
"meditation_experiment_20260516_002946_263",1778884357568,171305,6530,1,0.996094,41.15261,20.8368,39.71783,0.866293,-0.484537,0.121495,1,0.996094,41.15482,20.83669,39.65055,0.858958,-0.481338,0.174659,41.15371,20.83675,39.68419,0.998865,-0.034467,0.032897
"meditation_experiment_20260516_002946_263",1778884357679,171416,6534,1,0.996094,41.1409,20.83395,39.72341,0.807537,-0.572903,0.140239,1,0.996094,41.14426,20.8353,39.65619,0.798836,-0.569727,0.193063,41.14258,20.83463,39.6898,0.997637,-0.048284,0.04888
"meditation_experiment_20260516_002946_263",1778884357789,171526,6538,1,0.996094,41.13279,20.82528,39.73203,0.768856,-0.624033,0.139438,1,0.996094,41.13846,20.82881,39.66505,0.758777,-0.622372,0.192121,41.13563,20.82704,39.69854,0.989868,-0.118907,0.077608
"meditation_experiment_20260516_002946_263",1778884357902,171639,6542,1,0.996094,41.12781,20.82622,39.74008,0.813652,-0.561864,0.149264,1,0.996094,41.13489,20.8323,39.67342,0.80185,-0.562503,0.201562,41.13135,20.82926,39.70675,0.990114,-0.10249,0.095765
"meditation_experiment_20260516_002946_263",1778884358013,171750,6546,1,0.996094,41.12574,20.82992,39.74518,0.999466,0.030323,0.012167,1,0.996094,41.13176,20.83778,39.6786,0.99754,0.024081,0.065839,41.12875,20.83385,39.71189,0.994992,-0.055129,0.083381
"meditation_experiment_20260516_002946_263",1778884358124,171861,6550,1,0.996094,41.12772,20.8318,39.75024,0.999716,0.023487,-0.004089,1,0.996094,41.13219,20.84012,39.68359,0.998628,0.016842,0.049579,41.12995,20.83596,39.71691,0.997593,-0.02811,0.063386
"meditation_experiment_20260516_002946_263",1778884358235,171972,6554,1,0.996094,41.13301,20.83279,39.75548,0.999927,0.008038,0.009048,1,0.996094,41.13671,20.841,39.68877,0.998028,0.001441,0.062747,41.13486,20.8369,39.72213,0.998494,-0.00717,0.054402
"meditation_experiment_20260516_002946_263",1778884358347,172084,6558,1,0.996094,41.14013,20.83458,39.75846,0.999814,-0.006875,0.018032,1,0.996094,41.143,20.84233,39.69165,0.997336,-0.013105,0.071762,41.14156,20.83845,39.72506,0.998833,0.017411,0.045041
"meditation_experiment_20260516_002946_263",1778884358458,172195,6562,1,0.996094,41.14668,20.83398,39.75683,0.999867,-0.012636,-0.010291,1,0.996094,41.14793,20.84077,39.68987,0.998887,-0.018095,0.043571,41.1473,20.83738,39.72335,0.99971,0.013345,0.020053
"meditation_experiment_20260516_002946_263",1778884358569,172306,6566,1,0.996094,41.15363,20.83605,39.75303,0.992886,0.081581,-0.086736,1,0.996094,41.15285,20.84179,39.68596,0.99647,0.077204,-0.032967,41.15324,20.83892,39.71949,0.999549,0.028595,-0.00917
"meditation_experiment_20260516_002946_263",1778884358681,172418,6570,1,0.996094,41.15857,20.83783,39.74925,0.994382,0.086884,-0.060477,1,0.996094,41.15614,20.84277,39.68216,0.996535,0.082925,-0.006519,41.15736,20.8403,39.7157,0.998262,0.049155,-0.032524
"meditation_experiment_20260516_002946_263",1778884358793,172530,6574,1,0.996094,41.16325,20.84019,39.74605,0.994263,0.095106,-0.048957,1,0.996094,41.15965,20.84451,39.67897,0.995792,0.091506,0.005031,41.16145,20.84235,39.71251,0.996157,0.072748,-0.048769
"meditation_experiment_20260516_002946_263",1778884358904,172641,6578,1,0.996094,41.17197,20.84458,39.74276,0.98962,0.126165,-0.068817,1,0.996094,41.16709,20.8486,39.67574,0.992324,0.122772,-0.014858,41.16953,20.84659,39.70925,0.990972,0.117195,-0.065123
"meditation_experiment_20260516_002946_263",1778884359017,172754,6582,1,0.996094,41.18312,20.84549,39.73708,0.964759,0.188816,-0.183272,1,0.996094,41.1772,20.84933,39.67013,0.973792,0.18655,-0.130113,41.18016,20.84741,39.7036,0.985934,0.147353,-0.078872
"meditation_experiment_20260516_002946_263",1778884359128,172865,6586,1,0.996094,41.19417,20.84632,39.72984,0.964852,0.174823,-0.196208,1,0.996094,41.18624,20.84922,39.66306,0.974466,0.173066,-0.143054,41.1902,20.84777,39.69645,0.980844,0.16109,-0.109527
"meditation_experiment_20260516_002946_263",1778884359239,172976,6590,1,0.996094,41.20365,20.84555,39.72478,0.965338,0.164059,-0.202999,1,0.996094,41.1942,20.84825,39.65819,0.975299,0.162281,-0.149861,41.19893,20.8469,39.69149,0.977445,0.164812,-0.132056
"meditation_experiment_20260516_002946_263",1778884359351,173088,6594,1,0.996094,41.21054,20.84502,39.72207,0.970173,0.166675,-0.176023,1,0.996094,41.20007,20.8481,39.65564,0.978772,0.164224,-0.122619,41.20531,20.84656,39.68885,0.973037,0.179408,-0.144956
"meditation_experiment_20260516_002946_263",1778884359462,173199,6598,1,0.996094,41.21432,20.8446,39.72072,0.947764,0.231805,-0.219115,1,0.996094,41.20305,20.84802,39.65444,0.958988,0.229578,-0.16624,41.20869,20.84631,39.68758,0.969736,0.188436,-0.155256
"meditation_experiment_20260516_002946_263",1778884359573,173310,6602,1,0.996094,41.21663,20.84398,39.72102,0.951619,0.219508,-0.215029,1,0.996094,41.20523,20.84739,39.65476,0.962581,0.217176,-0.162087,41.21093,20.84568,39.68789,0.969875,0.185995,-0.157318
"meditation_experiment_20260516_002946_263",1778884359685,173422,6606,1,0.996094,41.21831,20.84263,39.71953,0.952055,0.223191,-0.20923,1,0.996094,41.20668,20.84606,39.65331,0.96274,0.220739,-0.156223,41.21249,20.84435,39.68642,0.969904,0.182716,-0.160941
"meditation_experiment_20260516_002946_263",1778884359796,173533,6610,1,0.996094,41.21861,20.84175,39.7182,0.956202,0.216077,-0.197457,1,0.996094,41.20733,20.84514,39.65193,0.966213,0.213558,-0.144313,41.21297,20.84345,39.68507,0.972203,0.174129,-0.156529
"meditation_experiment_20260516_002946_263",1778884359919,173656,6614,1,0.996094,41.21778,20.84141,39.71559,0.975028,0.209294,-0.074268,1,0.996094,41.20661,20.84476,39.64929,0.978456,0.205418,-0.020669,41.2122,20.84309,39.68244,0.972793,0.172065,-0.155136
"meditation_experiment_20260516_002946_263",1778884360047,173784,6619,1,0.996094,41.21594,20.84105,39.71321,0.973507,0.221698,-0.055978,1,0.996094,41.20543,20.84431,39.6468,0.976006,0.217733,-0.002382,41.21069,20.84268,39.68001,0.97429,0.171749,-0.145814
"meditation_experiment_20260516_002946_263",1778884360159,173896,6623,1,0.996094,41.21406,20.84187,39.71131,0.972022,0.234753,0.008044,1,0.996094,41.20417,20.84523,39.64481,0.971269,0.229974,0.061226,41.20912,20.84355,39.67806,0.974983,0.175782,-0.136045
"meditation_experiment_20260516_002946_263",1778884360270,174007,6627,1,0.996094,41.21268,20.84189,39.7097,0.963647,0.257143,0.07254,1,0.996094,41.20329,20.84519,39.64312,0.95977,0.251468,0.12492,41.20798,20.84354,39.67641,0.975751,0.176987,-0.128785
"meditation_experiment_20260516_002946_263",1778884360381,174118,6631,1,0.996094,41.21204,20.84165,39.7085,0.970518,0.233518,0.059696,1,0.996094,41.20298,20.84507,39.64188,0.967109,0.228219,0.11233,41.20751,20.84336,39.67519,0.976829,0.174429,-0.124017
"meditation_experiment_20260516_002946_263",1778884360492,174229,6635,1,0.996094,41.21185,20.84219,39.7075,0.966794,0.249446,0.055561,1,0.996094,41.20297,20.84551,39.64085,0.963671,0.244152,0.108297,41.20741,20.84385,39.67418,0.976446,0.178466,-0.121259
"meditation_experiment_20260516_002946_263",1778884360604,174341,6639,1,0.996094,41.2121,20.84206,39.7066,0.967828,0.244062,0.061177,1,0.996094,41.20316,20.84538,39.63997,0.964392,0.238735,0.113813,41.20763,20.84372,39.67328,0.975838,0.18125,-0.12202
"meditation_experiment_20260516_002946_263",1778884360715,174452,6643,1,0.996094,41.21237,20.84186,39.70563,0.97596,0.208207,-0.064439,1,0.996094,41.20329,20.84503,39.639,0.978764,0.204714,-0.010674,41.20783,20.84345,39.67231,0.97576,0.179983,-0.124494
"meditation_experiment_20260516_002946_263",1778884360825,174562,6647,1,0.996094,41.21278,20.84157,39.70501,0.976428,0.180109,-0.11895,1,0.996094,41.20348,20.8447,39.63841,0.982005,0.177241,-0.065203,41.20813,20.84313,39.67171,0.97562,0.17834,-0.127907
"meditation_experiment_20260516_002946_263",1778884360937,174674,6651,1,0.996094,41.21314,20.84144,39.70443,0.975444,0.182701,-0.122998,1,0.996094,41.20359,20.84462,39.63787,0.981261,0.179799,-0.069277,41.20836,20.84303,39.67115,0.975393,0.176909,-0.131576
"meditation_experiment_20260516_002946_263",1778884361049,174786,6655,1,0.996094,41.21347,20.84124,39.70376,0.97387,0.18907,-0.125819,1,0.996094,41.20363,20.84431,39.63724,0.979856,0.18623,-0.072115,41.20855,20.84277,39.6705,0.974697,0.177413,-0.135984
"meditation_experiment_20260516_002946_263",1778884361160,174897,6659,1,0.996094,41.21376,20.84115,39.70336,0.936362,0.069942,-0.343998,1,0.996094,41.2036,20.84415,39.63688,0.953509,0.068182,-0.293552,41.20868,20.84265,39.67012,0.974504,0.174497,-0.141041
"meditation_experiment_20260516_002946_263",1778884361271,175008,6663,1,0.996094,41.21433,20.84082,39.7034,0.932253,0.072397,-0.35449,1,0.996094,41.20371,20.84392,39.637,0.949961,0.070596,-0.304287,41.20902,20.84237,39.6702,0.97375,0.173306,-0.147563
"meditation_experiment_20260516_002946_263",1778884361383,175120,6667,1,0.996094,41.21456,20.84058,39.70364,0.933016,0.07034,-0.352896,1,0.996094,41.20369,20.84393,39.63729,0.950659,0.068302,-0.302624,41.20912,20.84225,39.67047,0.973266,0.173388,-0.150632
"meditation_experiment_20260516_002946_263",1778884361495,175232,6671,1,0.996094,41.21447,20.84048,39.70412,0.970967,0.169116,-0.169187,1,0.996094,41.20372,20.84381,39.63775,0.979246,0.166374,-0.115749,41.20909,20.84214,39.67094,0.973594,0.17299,-0.148963
"meditation_experiment_20260516_002946_263",1778884361605,175342,6675,1,0.996094,41.21406,20.84086,39.70417,0.970572,0.180243,-0.159696,1,0.996094,41.20346,20.84417,39.63777,0.978384,0.177447,-0.106194,41.20876,20.84251,39.67097,0.973564,0.175055,-0.146728
"meditation_experiment_20260516_002946_263",1778884361717,175454,6679,1,0.996094,41.21384,20.84105,39.70387,0.971109,0.176097,-0.161047,1,0.996094,41.20319,20.84432,39.63748,0.978972,0.173341,-0.10755,41.20852,20.84269,39.67067,0.973211,0.176386,-0.147471
"meditation_experiment_20260516_002946_263",1778884361828,175565,6683,1,0.996094,41.21373,20.8411,39.7036,0.983991,0.164201,-0.069282,1,0.996094,41.20309,20.84434,39.63721,0.986885,0.160666,-0.015634,41.20841,20.84272,39.67041,0.972996,0.17785,-0.147137
"meditation_experiment_20260516_002946_263",1778884361940,175677,6687,1,0.996094,41.21359,20.84132,39.70333,0.984842,0.161741,-0.062659,1,0.996094,41.20302,20.84452,39.63692,0.987366,0.158198,-0.009029,41.20831,20.84292,39.67013,0.973138,0.177697,-0.146379
"meditation_experiment_20260516_002946_263",1778884362051,175788,6691,1,0.996094,41.2136,20.8414,39.70299,0.98343,0.170291,-0.062185,1,0.996094,41.20296,20.84446,39.63659,0.985954,0.166796,-0.008558,41.20828,20.84293,39.66979,0.972706,0.179026,-0.147625
"meditation_experiment_20260516_002946_263",1778884362163,175900,6695,1,0.996094,41.21321,20.84165,39.70235,0.972541,0.036288,-0.229884,1,0.996094,41.20242,20.84465,39.63597,0.983626,0.033962,-0.176993,41.20782,20.84315,39.66916,0.972306,0.179314,-0.149893
"meditation_experiment_20260516_002946_263",1778884362274,176011,6699,1,0.996094,41.21298,20.84154,39.70198,0.968877,0.004466,-0.247503,1,0.996094,41.20216,20.84442,39.6356,0.980831,0.00216,-0.194848,41.20757,20.84298,39.66879,0.972071,0.17999,-0.150608
"meditation_experiment_20260516_002946_263",1778884362385,176122,6703,1,0.996094,41.21274,20.84175,39.70155,0.968632,-0.000374,-0.248499,1,0.996094,41.20185,20.84463,39.63518,0.98063,-0.002697,-0.195853,41.20729,20.84319,39.66836,0.972025,0.179344,-0.151668
"meditation_experiment_20260516_002946_263",1778884362497,176234,6707,1,0.996094,41.21279,20.84158,39.70126,0.969319,-0.005118,-0.245756,1,0.996094,41.20187,20.84445,39.6349,0.981158,-0.007446,-0.193063,41.20733,20.84301,39.66808,0.972015,0.178923,-0.152231
"meditation_experiment_20260516_002946_263",1778884362608,176345,6711,1,0.996094,41.21283,20.8415,39.70129,0.968287,-0.00774,-0.249722,1,0.996094,41.20197,20.84439,39.63492,0.980333,-0.010092,-0.197093,41.2074,20.84295,39.66811,0.972375,0.177699,-0.151363
"meditation_experiment_20260516_002946_263",1778884362719,176456,6715,1,0.996094,41.21271,20.84149,39.70146,0.969596,-0.001491,-0.244708,1,0.996094,41.20186,20.84439,39.63508,0.981386,-0.003826,-0.192006,41.20729,20.84294,39.66827,0.972122,0.17935,-0.151039
"meditation_experiment_20260516_002946_263",1778884362831,176568,6719,1,0.996094,41.21247,20.84179,39.70149,0.983981,0.137221,-0.113805,1,0.996094,41.20167,20.84467,39.63511,0.989101,0.134419,-0.060095,41.20707,20.84323,39.6683,0.971805,0.181669,-0.150304
"meditation_experiment_20260516_002946_263",1778884362943,176680,6723,1,0.996094,41.21206,20.84176,39.70121,0.983895,0.137,-0.114815,1,0.996094,41.2012,20.84452,39.63483,0.989057,0.134283,-0.061105,41.20663,20.84314,39.66802,0.971979,0.179734,-0.151505
"meditation_experiment_20260516_002946_263",1778884363054,176791,6727,1,0.996094,41.2114,20.84201,39.70068,0.980094,0.120871,-0.157504,1,0.996094,41.20043,20.8447,39.63432,0.987495,0.118534,-0.103936,41.20592,20.84336,39.6675,0.971581,0.180343,-0.15332
"meditation_experiment_20260516_002946_263",1778884363165,176902,6731,1,0.996094,41.21095,20.84235,39.70011,0.958893,0.083466,-0.271215,1,0.996094,41.19989,20.84493,39.63376,0.972295,0.081775,-0.218988,41.20542,20.84364,39.66693,0.971047,0.182012,-0.154726
"meditation_experiment_20260516_002946_263",1778884363277,177014,6735,1,0.996094,41.21061,20.8427,39.6992,0.959982,0.082,-0.267788,1,0.996094,41.19941,20.84512,39.63287,0.973193,0.080401,-0.215482,41.20501,20.84391,39.66604,0.970459,0.183033,-0.157187
"meditation_experiment_20260516_002946_263",1778884363388,177125,6739,1,0.996094,41.21036,20.8428,39.69833,0.959745,0.090134,-0.266017,1,0.996094,41.19901,20.84512,39.63201,0.972876,0.088639,-0.213672,41.20469,20.84396,39.66517,0.970079,0.182941,-0.159626
"meditation_experiment_20260516_002946_263",1778884363499,177236,6743,1,0.996094,41.21016,20.84274,39.69795,0.991192,0.075431,-0.108849,1,0.996094,41.19887,20.84507,39.63163,0.995791,0.073217,-0.055132,41.20451,20.8439,39.66479,0.970201,0.183099,-0.158698
"meditation_experiment_20260516_002946_263",1778884363610,177347,6747,1,0.996094,41.21017,20.84307,39.69776,0.99065,0.077864,-0.112029,1,0.996094,41.19908,20.84541,39.6314,0.995427,0.075668,-0.0583,41.20462,20.84424,39.66458,0.969973,0.186921,-0.155606
"meditation_experiment_20260516_002946_263",1778884363723,177460,6751,1,0.996094,41.21083,20.84252,39.69715,0.956467,0.046991,-0.288031,1,0.996094,41.19954,20.84476,39.63083,0.970673,0.045429,-0.236075,41.20518,20.84364,39.66399,0.970248,0.182589,-0.158999
"meditation_experiment_20260516_002946_263",1778884363834,177571,6755,1,0.996094,41.21325,20.84301,39.69706,0.957265,0.060238,-0.282871,1,0.996094,41.20268,20.8466,39.63068,0.971257,0.057691,-0.230937,41.20797,20.8448,39.66387,0.972414,0.18287,-0.144811
"meditation_experiment_20260516_002946_263",1778884363945,177682,6759,1,0.996094,41.21947,20.8418,39.69203,0.960554,0.102326,-0.258585,1,0.996094,41.21051,20.84848,39.62565,0.973554,0.097552,-0.206582,41.21499,20.84514,39.65884,0.968687,0.223416,-0.10831
"meditation_experiment_20260516_002946_263",1778884364056,177793,6763,1,0.996094,41.22189,20.83815,39.68237,0.96664,0.052801,-0.250638,1,0.996094,41.21497,20.84616,39.61589,0.978943,0.046718,-0.198719,41.21843,20.84216,39.64913,0.978075,0.192866,-0.078567
"meditation_experiment_20260516_002946_263",1778884364167,177904,6767,1,0.996094,41.21864,20.83982,39.68128,0.98795,0.136615,0.072745,1,0.996094,41.21734,20.84727,39.61439,0.983493,0.129871,0.125994,41.21799,20.84355,39.64783,0.975967,0.217854,0.005379
"meditation_experiment_20260516_002946_263",1778884364279,178016,6771,1,0.996094,41.20518,20.84265,39.69593,0.861629,0.080754,0.501073,1,0.996094,41.21561,20.84989,39.62982,0.836075,0.073369,0.543687,41.21039,20.84627,39.66288,0.956489,0.232449,0.17634
"meditation_experiment_20260516_002946_263",1778884364390,178127,6775,1,0.996094,41.19177,20.84353,39.70996,0.844148,0.12047,0.522399,1,0.996094,41.21163,20.85182,39.64618,0.816636,0.112185,0.566145,41.2017,20.84768,39.67807,0.914548,0.250744,0.317379
"meditation_experiment_20260516_002946_263",1778884364502,178239,6779,1,0.996094,41.18155,20.84394,39.71998,0.751565,0.119613,0.648724,1,0.996094,41.20802,20.85295,39.65874,0.718202,0.110473,0.687009,41.19478,20.84845,39.68937,0.870257,0.265175,0.415132
"meditation_experiment_20260516_002946_263",1778884364614,178351,6783,1,0.996094,41.17737,20.84495,39.7253,0.829742,0.121729,0.544711,1,0.996094,41.20403,20.85476,39.66427,0.800625,0.112729,0.588466,41.1907,20.84986,39.69479,0.865321,0.271022,0.421625
"meditation_experiment_20260516_002946_263",1778884364725,178462,6787,1,0.996094,41.17377,20.84403,39.73065,0.844414,0.110394,0.524194,1,0.996094,41.19985,20.85603,39.66976,0.816517,0.099863,0.568618,41.18681,20.85003,39.7002,0.867998,0.260009,0.423054
"meditation_experiment_20260516_002946_263",1778884364836,178573,6791,1,0.996094,41.16792,20.84455,39.73801,0.815709,0.122546,0.565334,1,0.996094,41.19657,20.85715,39.67841,0.785858,0.111421,0.608287,41.18224,20.85085,39.70821,0.844154,0.27038,0.462925
"meditation_experiment_20260516_002946_263",1778884364948,178685,6795,1,0.996094,41.16859,20.84991,39.73476,0.830633,0.29258,0.473757,1,0.996094,41.19393,20.85852,39.67299,0.805317,0.283912,0.520441,41.18126,20.85421,39.70387,0.868081,0.297341,0.397523
"meditation_experiment_20260516_002946_263",1778884365059,178796,6799,1,0.996094,41.16686,20.8523,39.73592,0.820802,0.294279,0.489576,1,0.996094,41.19143,20.85927,39.67364,0.794502,0.286321,0.535526,41.17914,20.85579,39.70478,0.868118,0.321258,0.378371
"meditation_experiment_20260516_002946_263",1778884365170,178907,6803,1,0.996094,41.16661,20.85922,39.73244,0.856563,0.409901,0.313499,1,0.996094,41.18785,20.86311,39.66868,0.838098,0.406111,0.364233,41.17723,20.86117,39.70056,0.875004,0.36851,0.313956
"meditation_experiment_20260516_002946_263",1778884365282,179019,6807,1,0.996094,41.17299,20.86101,39.71892,0.898436,0.406913,0.165033,1,0.996094,41.18139,20.86179,39.65214,0.888113,0.404644,0.217987,41.17719,20.8614,39.68553,0.913547,0.388776,0.119518
"meditation_experiment_20260516_002946_263",1778884365392,179129,6811,1,0.996094,41.17667,20.86193,39.70837,0.947298,0.302115,-0.10655,1,0.996094,41.17665,20.86045,39.64107,0.951051,0.304504,-0.05273,41.17666,20.86119,39.67472,0.92696,0.375063,-0.008548
